Id,prefix,is_succession,pre_question,question,choices,distributions,year,topic,question_type,question_class
623,,NO,,問2  あなたは社会全体でみた場合には、男女の地位は平等になっていると思いますか。あなたの気持ちに最も近いものをお答えください。,"['男性の方が非常に優遇されている', 'どちらかといえば男性の方が優遇されている', '平等', 'どちらかといえば女性の方が優遇されている', '女性の方が非常に優遇されている', '無回答']","['14.0', '64.7', '14.7', '4.2', '0.6', '1.7']",r04,男女共同参画社会に関する世論調査,SA,意見
624,,NO,,問3  一般的に女性が職業をもつことについて、あなたはどうお考えですか。,"['女性は職業をもたない方がよい', '結婚するまでは職業をもつ方がよい', 'こどもができるまでは、職業をもつ方がよい', 'こどもができても、ずっと職業を続ける方がよい', 'こどもができたら職業をやめ、大きくなったら再び職業をもつ方がよい', '無回答']","['0.7', '2.6', '7.7', '59.5', '27.1', '2.4']",r04,男女共同参画社会に関する世論調査,SA,意見
625,,NO,,問4  「夫は外で働き、妻は家庭を守るべきである」という考え方について、あなたはどうお考えですか。,"['賛成', 'どちらかといえば賛成', 'どちらかといえば反対', '反対', '無回答']","['4.0', '29.4', '38.2', '26.1', '2.2']",r04,男女共同参画社会に関する世論調査,SA,意見
626,,YES,625,問5  賛成と思うのはなぜですか。,"['日本の伝統的な家族の在り方だと思うから', '自分の両親も役割分担をしていたから', '夫が外で働いた方が、多くの収入を得られると思うから', '妻が家庭を守った方が、こどもの成長などにとって良いと思うから', '育児・介護・家事と両立しながら、妻が働き続けることは大変だと思うから', '無回答']","['11.1', '8.3', '32.1', '59.0', '56.0', '0.9']",r04,男女共同参画社会に関する世論調査,MA,意見
627,,YES,625,問6  反対と思うのはなぜですか。,"['男女平等に反すると思うから', '自分の両親も外で働いていたから', '夫も妻も働いた方が、多くの収入が得られると思うから', '妻が働いて能力を発揮した方が、個人や社会にとって良いと思うから', '育児・介護・家事と両立しながら、妻が働き続けることは可能だと思うから', '固定的な夫と妻の役割分担の意識を押しつけるべきではないから', '無回答']","['35.7', '13.3', '44.8', '40.0', '18.4', '70.8', '0.9']",r04,男女共同参画社会に関する世論調査,MA,意見
628,,NO,,問7  あなたは、今後、男性が育児や介護、家事、地域活動に積極的に参加していくためにはどのようなことが必要だと思いますか。,"['男性が育児・家事などに参加することに対する男性自身の抵抗感をなくすこと', '男性が育児・家事などに参加することに対する女性の抵抗感をなくすこと', '夫婦や家族間でのコミュニケーションをよくはかること', '年配者やまわりの人が、夫婦の役割分担などについての当事者の考え方を尊重すること', '社会の中で、男性による育児・家事などについても、その評価を高めること', '男性による育児・家事などについて、職場における上司や周囲の理解を進めること', '労働時間の短縮や休暇制度、テレワークなどのICTを利用した多様な働き方を普及することで、仕事以外の時間をより多く持てるようにすること', '男性の育児・家事などについて、啓発や情報提供、相談窓口の設置、技能の研修を行うこと', '男性が育児・家事などを行うための、仲間作りやネットワーク作りをすすめること', '無回答']","['60.7', '20.2', '61.8', '44.5', '44.5', '66.7', '46.8', '24.1', '24.1', '1.8']",r04,男女共同参画社会に関する世論調査,MA,意見
629,,NO,,問8  あなたは、次の(1)から(3)の育児、介護などの家庭で担われている役割について、あなたと配偶者でどのように分担したいと思いますか。保育所、訪問介護、家事代行など外部サービスの利用も含め、あなたの気持ちに最も近いものをお答えください。なお、育児、介護などをしている、していないに関わらず、お答えください。また、配偶者がいる、いないに関わらず、お答えください。(1)育児,"['外部サービスは利用せず、自分と配偶者で半分ずつ分担', '外部サービスは利用せず、自分の方が配偶者より多く分担', '外部サービスは利用せず、配偶者の方が自分より多く分担', '外部サービスを利用しながら、それ以外は自分と配偶者で半分ずつ分担', '外部サービスを利用しながら、それ以外は自分の方が配偶者より多く分担', '外部サービスを利用しながら、それ以外は配偶者の方が自分より多く分担', '無回答']","['11.8', '5.9', '4.8', '57.6', '11.0', '5.5', '3.2']",r04,男女共同参画社会に関する世論調査,SA,意見
630,,NO,,問8  あなたは、次の(1)から(3)の育児、介護などの家庭で担われている役割について、あなたと配偶者でどのように分担したいと思いますか。保育所、訪問介護、家事代行など外部サービスの利用も含め、あなたの気持ちに最も近いものをお答えください。なお、育児、介護などをしている、していないに関わらず、お答えください。また、配偶者がいる、いないに関わらず、お答えください。(2)介護,"['外部サービスは利用せず、自分と配偶者で半分ずつ分担', '外部サービスは利用せず、自分の方が配偶者より多く分担', '外部サービスは利用せず、配偶者の方が自分より多く分担', '外部サービスを利用しながら、それ以外は自分と配偶者で半分ずつ分担', '外部サービスを利用しながら、それ以外は自分の方が配偶者より多く分担', '外部サービスを利用しながら、それ以外は配偶者の方が自分より多く分担', '無回答']","['3.5', '1.2', '1.1', '73.8', '12.8', '5.0', '2.7']",r04,男女共同参画社会に関する世論調査,SA,意見
631,,NO,,問8  あなたは、次の(1)から(3)の育児、介護などの家庭で担われている役割について、あなたと配偶者でどのように分担したいと思いますか。保育所、訪問介護、家事代行など外部サービスの利用も含め、あなたの気持ちに最も近いものをお答えください。なお、育児、介護などをしている、していないに関わらず、お答えください。また、配偶者がいる、いないに関わらず、お答えください。(3)育児・介護以外の家事,"['外部サービスは利用せず、自分と配偶者で半分ずつ分担', '外部サービスは利用せず、自分の方が配偶者より多く分担', '外部サービスは利用せず、配偶者の方が自分より多く分担', '外部サービスを利用しながら、それ以外は自分と配偶者で半分ずつ分担', '外部サービスを利用しながら、それ以外は自分の方が配偶者より多く分担', '外部サービスを利用しながら、それ以外は配偶者の方が自分より多く分担', '無回答']","['33.4', '10.0', '6.2', '39.1', '6.0', '2.7', '2.6']",r04,男女共同参画社会に関する世論調査,SA,意見
632,,NO,,問9  育児や介護、家事などに女性の方がより多くの時間を費やしていることが、職業生活における女性の活躍が進まない要因の一つだという意見がありますが、あなたはこの意見について、どう思いますか。,"['そう思う', 'どちらかといえばそう思う', 'どちらかといえばそうは思わない', 'そうは思わない', '無回答']","['38.0', '46.0', '10.2', '4.5', '1.4']",r04,男女共同参画社会に関する世論調査,SA,意見
633,,NO,,問10  育児や介護、家事などに費やす時間を男女間でバランスのとれたものとし、職業生活における女性の活躍を更に推進するためには、特にどのような支援が必要だと思いますか。,"['長時間労働慣行の是正やテレワークの推進など、育児や介護、家事などに用いることができる時間を増やすための勤務環境の整備', '育児や介護のための休業制度や短時間勤務制度など、仕事との両立を支援するための施策の整備', '保育施設や介護施設の整備など、育児や介護をサポートする設備やサービスの整備', '無回答']","['21.6', '40.5', '36.4', '1.5']",r04,男女共同参画社会に関する世論調査,SA,意見
634,,NO,,問11  夫婦の名字・姓に関する制度の在り方をめぐる議論について、自分または自分の周囲の人に関わる身近なこととして、あなたはこれまでに考えたことがありますか。,"['考えたことがある', '考えたことがない', '議論があることを知らない', '無回答']","['41.3', '54.1', '2.8', '1.9']",r04,男女共同参画社会に関する世論調査,SA,経験
635,,NO,,問12  あなたは、仮に結婚して戸籍上の名字・姓が変わったとした場合、働くときに旧姓を通称として使用したいと思いますか。あなたが結婚している、していないに関わらず、お答えください。,"['旧姓を通称として使用したいと思う', '旧姓を通称として使用したいと思わない', '無回答']","['39.1', '58.7', '2.2']",r04,男女共同参画社会に関する世論調査,SA,意見
636,,NO,,問13  女性に対する暴力の根絶を図るため、あなたが対策が必要だと考えるのはどれですか。,"['配偶者や元配偶者などからの暴力、いわゆるDV', '交際相手からの暴力、いわゆるデートDV', 'つきまといや待ち伏せなどのストーカー行為', '強制性交等や強制わいせつ、痴漢、盗撮などの、性犯罪や性暴力', '児童買春や性的虐待、児童ポルノなど、こどもに対する性犯罪や性暴力', '売春や買春', '暴力や脅迫などの手段で売春や労働を強要される、人身取引', 'セクシュアルハラスメント、いわゆるセクハラ', 'テレビや雑誌、ゲーム、ビデオ、インターネットなどの性表現や暴力表現', 'インターネットやSNSを介した出会いをきっかけとした性被害', 'アダルトビデオ出演被害やリベンジポルノなど、本人の意に反した性的な映像の流布', '無回答']","['78.6', '54.4', '64.9', '72.8', '68.3', '44.6', '58.4', '51.6', '35.6', '53.9', '48.2', '2.4']",r04,男女共同参画社会に関する世論調査,MA,意見
637,,NO,,問14  女性に対する暴力や様々な悩みなどに関する相談窓口などについて、あなたが知っているものをあげてください。,"['DV相談ナビ#8008・はれれば', 'DV相談プラス', '性犯罪・性暴力被害者のためのワンストップ支援センター全国共通番号#8891・はやくワンストップ', '性暴力相談に関するSNS相談、いわゆるCure time・キュアタイム', '性犯罪被害相談電話に係る全国共通番号#8103・ハートさん', 'ひきこもり地域支援センター', '女性の人権ホットライン', '自殺対策相談窓口', 'こころの健康相談統一ダイヤル', 'ハラスメント悩み相談室', '警察相談専用電話#9110', '男女共同参画センター・女性センター', '知っているものはない', '無回答']","['4.2', '3.5', '4.2', '2.2', '2.6', '21.7', '20.8', '37.0', '28.9', '8.0', '14.0', '16.5', '33.1', '2.1']",r04,男女共同参画社会に関する世論調査,MA,経験
638,,NO,,問15  相談窓口の認知度を向上させるためには、どのような方法による周知が効果的だと思いますか。,"['テレビ・ラジオ', '新聞・雑誌', 'ポスター・リーフレット', 'インターネット・SNS', '公共施設や行政機関による紹介', '病院などの医療機関による紹介', '学校における周知', '無回答']","['66.4', '34.1', '20.9', '48.7', '41.7', '29.8', '44.7', '10.2']",r04,男女共同参画社会に関する世論調査,MA,意見
639,,NO,,問16  あなたは、女性に対する暴力や様々な悩みなどに関する相談窓口などで配慮してほしいと思うことは何ですか。,"['メールによる相談ができる', 'チャット、SNSなどによる相談ができる', '電話による相談ができる', '通話料が無料', '24時間相談ができる', '医療費、カウンセリング費用、弁護士費用などについて、無料で支援が受けられる', '相談内容に関連する、他の相談窓口との連携が行われる', '同性の相談員がいる', '匿名で相談ができる', '弁護士など、法的知識のある相談員がいる', '臨床心理士、公認心理師など、心理専門職の相談員がいる', 'DVや性暴力に関する専門の相談員がいる', '無回答']","['34.5', '30.7', '50.2', '55.2', '65.8', '60.4', '37.0', '49.4', '57.3', '50.3', '37.8', '43.7', '4.3']",r04,男女共同参画社会に関する世論調査,MA,意見
640,,NO,,問17  あなたは「男女共同参画社会」を実現するために、今後、行政はどのようなことに力を入れていくべきだと思いますか。,"['法律や制度の面で見直しを行う', '国や地方公共団体の審議会委員や管理職など、政策決定の場に女性を積極的に登用する', '民間企業や団体などの管理職に女性の登用が進むよう支援する', '女性や男性の生き方や悩みに関する相談の場を提供する', '研究者など、従来、女性が少なかった分野への女性の進出を支援する', '保育の施設やサービス、高齢者や病人の施設や介護サービスを充実する', '男女の平等と相互の理解や協力について学習機会を充実する', '労働時間の短縮や在宅勤務の普及など男女共に働き方の見直しを進める', '育児や介護中であっても仕事が続けられるよう支援する', '育児や介護などでいったん仕事を辞めた人の再就職を支援する', '男女の平等と相互の理解や協力について広報・PRする', '女性に対する暴力を根絶するための取組を進める', '無回答']","['47.9', '44.9', '38.6', '26.6', '30.4', '59.3', '25.5', '50.2', '63.5', '62.7', '19.0', '28.5', '1.1']",r04,男女共同参画社会に関する世論調査,MA,意見
641,,NO,,問1  あなたは、基本的人権は侵すことのできない永久の権利として、憲法で保障されていることを知っていますか。,"['知っている', '知らない', '無回答']","['85.6', '13.2', '1.2']",r04,人権擁護に関する世論調査,SA,経験
642,,NO,,問2  新聞、テレビ、インターネットなどで「人権が侵害された」というニュースが報道されることがありますが、あなたは、ここ5～6年の間に、日本で、人権が侵害されるようなことについて、どのように変わってきたと思いますか。,"['少なくなってきた', 'どちらかといえば少なくなってきた', 'あまり変わらない', 'どちらかといえば多くなってきた', '多くなってきた', '無回答']","['3.9', '17.9', '37.5', '29.7', '9.3', '1.7']",r04,人権擁護に関する世論調査,SA,意見
643,,NO,,問3  あなたは、今までに、ご自分の人権が侵害されたと思ったことがありますか。,"['ある', 'ない', '無回答']","['27.8', '71.0', '1.2']",r04,人権擁護に関する世論調査,SA,経験
644,,YES,643,問4  ご自分の人権が侵害されたと思ったのは、どのような場合ですか。,"['あらぬ噂、他人からの悪口、かげ口', '名誉・信用のき損、侮辱', '警察官などの公務員からの不当な取扱い', '社会的地位、慣習などにより、本来義務のないことをやらされたり、権利の行使を妨害されたりしたなどの強要、暴力や強迫', '悪臭・騒音などの公害', '人種・信条・性別・社会的身分などによる差別待遇', '地域社会での嫌がらせ', '学校でのいじめ', '職場での嫌がらせ', '使用者による時間外労働の強制などの不当な待遇', '社会福祉施設などでの施設職員からの不当な取扱い', 'プライバシーの侵害', 'セクシュアル・ハラスメント', '配偶者やパートナーからの暴力などのドメスティック・バイオレンス', '児童虐待', 'その他', '無回答']","['54.4', '22.9', '10.2', '11.3', '13.4', '15.3', '6.9', '18.1', '30.1', '17.1', '2.5', '18.8', '16.0', '7.2', '3.7', '4.4', '0.2']",r04,人権擁護に関する世論調査,MA,経験
645,,NO,,問5  あなたは、人権を侵害された場合にどのように対応すると思いますか。,"['黙って我慢する', '相手に抗議する', '身近な人に相談する', '弁護士に相談する', '法務局・人権擁護委員に相談する', '法務局・人権擁護委員以外の公的機関に相談する', '民間の相談窓口に相談する', 'その他', '無回答']","['26.0', '33.1', '64.8', '17.1', '11.2', '6.4', '18.4', '1.9', '0.8']",r04,人権擁護に関する世論調査,MA,意見
646,,NO,,問6  あなたが、日本における人権問題について、関心があるのはどのようなことですか。,"['女性', '子ども', '高齢者', '障害者', '部落差別・同和問題', 'アイヌの人々', '外国人', 'HIVや肝炎、新型コロナウイルス感染症などの感染者・医療従事者やその家族', 'ハンセン病患者・元患者やその家族', '刑を終えて出所した人やその家族', '犯罪被害者やその家族', 'インターネット上の誹謗中傷などの人権侵害', '北朝鮮当局によって拉致された被害者やその家族', 'ホームレス', 'LGBTQなどの性的マイノリティ', '性的サービスや労働の強要などの人身取引', '風評に基づく偏見や差別など災害に伴う人権侵害', 'その他', '特にない', '無回答']","['42.5', '43.1', '30.1', '50.8', '17.0', '9.6', '16.7', '27.1', '10.5', '14.8', '23.3', '53.0', '17.9', '10.0', '19.3', '13.0', '32.6', '1.9', '5.4', '0.8']",r04,人権擁護に関する世論調査,MA,意見
647,,NO,,問7  あなたが、女性に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['「家事は女性」など男女の固定的な役割分担意識に基づく差別的取扱いを受けること', '「令夫人」、「婦人」、「未亡人」、「家内」のように女性だけに用いられる言葉が使われること', '女性が管理職になりにくいなど職場において差別待遇を受けること', 'セクシュアル・ハラスメント', '配偶者やパートナーからの暴力などのドメスティック・バイオレンス', '売春・買春', 'アダルトビデオなどに出演したことで被害を受けること', 'その他', '特にない', '無回答']","['47.0', '10.9', '39.0', '42.0', '31.6', '13.3', '8.1', '1.7', '18.0', '1.8']",r04,人権擁護に関する世論調査,MA,経験
648,,NO,,問8  あなたが、子どもに関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['いじめを受けること', '体罰を受けること', '虐待を受けること', 'いじめ、体罰や虐待について、周りの人が気がついているのに何もしないこと', '学校や就職先の選択などに関する子どもの意見について、大人がその意見を無視すること', '児童買春・児童ポルノなどの対象となること', 'その他', '特にない', '無回答']","['65.2', '34.8', '53.9', '56.0', '31.4', '23.7', '1.5', '12.0', '1.3']",r04,人権擁護に関する世論調査,MA,経験
649,,NO,,問9  あなたが、高齢者に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['働く能力を発揮する機会が少ないこと', '差別的な言葉を言われること', '悪徳商法、特殊詐欺の被害が多いこと', 'アパートなどへの入居を拒否されること', '家庭内での看護や介護において嫌がらせや虐待を受けること', '病院での看護や介護施設において劣悪な処遇や虐待を受けること', '高齢者が邪魔者扱いされること', '高齢者の意見や行動が尊重されないこと', '経済的に自立が困難なこと', 'その他', '特にない', '無回答']","['28.4', '17.8', '44.7', '22.2', '22.0', '33.6', '31.7', '14.9', '27.9', '0.7', '13.5', '1.2']",r04,人権擁護に関する世論調査,MA,経験
650,,NO,,問10  あなたが、障害者に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['職場、学校などで嫌がらせやいじめを受けること', '交際や結婚を反対されること', '就職・職場で不利な扱いを受けること', '差別的な言葉を言われること', '悪徳商法の被害が多いこと', 'アパートなどへの入居を拒否されること', '宿泊施設や公共交通機関の利用、店舗などへの入店を拒否されること', 'スポーツ・文化活動・地域活動に気軽に参加できないこと', 'じろじろ見られたり、避けられたりすること', 'その他', '特にない', '無回答']","['43.3', '19.0', '38.2', '38.9', '8.8', '12.5', '13.2', '14.9', '40.7', '1.4', '18.4', '1.9']",r04,人権擁護に関する世論調査,MA,経験
651,,NO,,問11  あなたが、部落差別・同和問題について、初めて知ったきっかけは何ですか。,"['祖父母、父母、兄弟などの家族から聞いた', '親戚の人から聞いた', '近所の人から聞いた', '職場の人から聞いた', '友人から聞いた', '学校の授業で教わった', 'テレビ・ラジオ・新聞・本で知った', 'インターネットで知った', '部落差別・同和問題に関する集会や研修会で知った', '都道府県や市区町村の広報誌や冊子などで知った', '部落差別・同和問題は知っているがきっかけは覚えていない', 'その他', '部落差別・同和問題を知らない', '無回答']","['16.3', '1.2', '1.5', '3.7', '2.6', '27.8', '15.5', '3.1', '2.7', '1.7', '10.4', '1.1', '10.6', '1.7']",r04,人権擁護に関する世論調査,SA,経験
652,,NO,,問12  部落差別・同和問題に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['交際や結婚を反対されること', '就職・職場で不利な扱いを受けること', '差別的な言葉を言われること', '差別的な落書きや貼り紙などをされること', '身元調査をされること', 'インターネットを利用して差別的な情報が掲載されること', '同和問題を口実に企業や官公庁などに不当な要求をするえせ同和行為が行われること', 'その他', '特にない', '無回答']","['40.4', '27.5', '32.3', '12.5', '24.3', '14.9', '12.0', '1.6', '24.3', '5.5']",r04,人権擁護に関する世論調査,MA,経験
653,,NO,,問13  現在もなお、部落差別・同和問題が存在するのは、どのような理由からだと思いますか。,"['部落差別・同和問題の知識がなかったり、無関心だったりする人がいるから', '落書きやインターネット上などで差別意識を助長する人がいるから', 'これまでの教育や啓発が十分でなかったから', '昔からある偏見や差別意識を、そのまま受け入れてしまう人が多いから', '地域社会や家庭において話題となるから', '同和地区の住民が行政から優遇されていると思う人が多いから', '同和問題を口実に企業や官公庁などに不当な要求をするえせ同和行為などにより「同和は怖い問題である」と思うから', 'その他', '部落差別・同和問題はもはや存在しない', '無回答']","['43.8', '25.9', '27.6', '60.9', '8.3', '14.2', '13.2', '2.6', '4.2', '7.0']",r04,人権擁護に関する世論調査,MA,意見
654,,NO,,問14  あなたが、日本に居住している外国人に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['職場、学校などで嫌がらせやいじめを受けること', '交際や結婚を反対されること', '就職・職場で不利な扱いを受けること', '差別的な言葉を言われること', 'アパートなどへの入居を拒否されること', '宿泊などの施設の利用や、店舗などへの入店を拒否されること', '風習や習慣などの違いが受け入れられないこと', 'じろじろ見られたり、避けられたりすること', 'その他', '特にない', '無回答']","['19.1', '12.3', '22.1', '19.5', '12.5', '5.1', '27.8', '18.8', '2.2', '38.3', '1.5']",r04,人権擁護に関する世論調査,MA,経験
655,,NO,,問15  特定の民族や国籍の人々を排斥する不当な差別的言動が、一般に「ヘイトスピーチ」と呼ばれています。あなたは、このようなヘイトスピーチについて、見聞きしたことはありますか。,"['デモや集会、街宣活動などで直接見たり聞いたりしたことがある', 'インターネット上の書き込みを直接見たことがある', 'テレビ・ラジオや新聞、インターネットなどの報道で見たり聞いたりしたことがある', 'ポスターや冊子などで見たことがある', '家族、友人などから聞いたことがある', 'その他', '見聞きしたことがない', '無回答']","['13.7', '15.4', '56.2', '3.3', '4.2', '1.1', '29.4', '1.3']",r04,人権擁護に関する世論調査,MA,経験
656,,YES,655,問16  ヘイトスピーチについて、見聞きしてどのように思いましたか。,"['不愉快で許せないと思った', '日本に対する印象が悪くなると思った', '自分には関係ないと思った', 'ヘイトスピーチをされる側に問題があると思った', '「表現の自由」の範囲内のものだと思った', 'その他', '何も思わなかった', '無回答']","['53.6', '44.0', '8.3', '9.1', '9.8', '5.8', '3.2', '2.3']",r04,人権擁護に関する世論調査,MA,意見
657,,NO,,問17  あなたが、インターネットに関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['他人を誹謗中傷する情報が掲載されること', '他人に差別をしようとする気持ちを起こさせたり、それを助長するような情報が掲載されること', 'SNSなどによる交流が犯罪を誘発する場となっていること', '捜査の対象となっている未成年者の実名や顔写真が掲載されること', 'プライバシーに関する情報が掲載されること', '元交際相手の性的な画像を、相手の同意を得ることなく、SNSやインターネットの掲示板に公表するなどのリベンジポルノが存在すること', 'その他', '特にない', '無回答']","['67.7', '42.8', '37.0', '17.9', '42.5', '31.5', '1.5', '14.7', '3.4']",r04,人権擁護に関する世論調査,MA,経験
658,,NO,,問18  インターネット上の誹謗中傷などの人権侵害の解決に向けて、国は、どのようなことに力を入れていけばよいと思いますか。,"['インターネットにより人権侵害を受けた者のための相談所や電話相談窓口を充実させること', 'インターネット利用者やプロバイダーなどに対して、個人のプライバシーや名誉に関する正しい知識を深めるための教育・啓発広報活動を推進すること', 'プロバイダーなどに対して、人権を侵害する違法な情報の削除を含む対応を求めること', 'プロバイダーなどに対して、人権を侵害する違法な情報の削除を義務付ける法的規制をすること', '人権を侵害する違法な情報に対する監視・取締りを行うこと', 'その他', '無回答']","['50.7', '44.8', '59.5', '63.9', '58.0', '3.5', '1.2']",r04,人権擁護に関する世論調査,MA,意見
659,,NO,,問19  あなたが、新型コロナウイルス感染症に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['感染者やその家族に対して、差別的な言動や不当な差別的取扱いが行われること', '医療従事者などの社会や生活を支えるために必要不可欠な労働者やその家族に対して、差別的な言動や不利益な取扱いが行われること', '集団感染が発生した施設や感染者が所属する団体に対して、誹謗中傷が行われること', '感染者の氏名や行動を特定し、インターネット上で、誹謗中傷やデマが流されること', '外国や他の都道府県からの移動者が嫌がらせを受けること', '職場、学校などでワクチン接種の強制や、接種をしない人への嫌がらせが行われること', 'その他', '特にない', '無回答']","['38.2', '35.8', '26.7', '22.0', '18.4', '20.8', '1.9', '31.1', '1.3']",r04,人権擁護に関する世論調査,MA,経験
660,,NO,,問20  あなたが、ハンセン病患者・元患者やその家族に関し、体験したことや、身の回りで見聞きしたことで、人権問題だと思ったことはどのようなことですか。,"['職場、学校などで嫌がらせやいじめを受けること', '交際や結婚を反対されること', '就職・職場で不利な扱いを受けること', '治療や入院を断られること', 'ハンセン病療養所の外で自立した生活を営むのが困難なこと', '差別的な言葉を言われること', 'アパートなどへの入居を拒否されること', '宿泊などの施設の利用や、店舗などへの入店を拒否されること', 'じろじろ見られたり、避けられたりすること', 'その他', '特にない', '無回答']","['17.4', '19.3', '16.3', '10.3', '22.2', '16.7', '7.5', '7.6', '17.2', '2.1', '55.5', '2.2']",r04,人権擁護に関する世論調査,MA,経験
661,,NO,,問21  あなたは、人権問題の解決に向けて、国は、どのようなことに力を入れていけばよいと思いますか。,"['人権意識を高め、人権への理解を深めてもらうための啓発広報活動を推進する', '学校内外の人権教育を充実する', '人権問題に対応する専門の相談機関・施設を充実する', '人権が侵害された被害者の救済・支援を充実する', '犯罪の取締りを強化する', '人権に関する情報の収集及び提供を充実する', '地方自治体、民間団体などの関係機関と連携を図る', 'その他', '特にない', '無回答']","['46.9', '57.6', '36.8', '44.2', '41.9', '19.7', '31.2', '3.3', '3.4', '1.0']",r04,人権擁護に関する世論調査,MA,意見
662,,NO,,問22  あなたは、人権尊重意識が人々の間に広く深く浸透するためには、国がどのような方法で啓発広報活動を行うことが効果的であると思いますか。,"['講演会、シンポジウム、研修会など', '資料、写真などの展示', '広報誌・パンフレット・ポスター', 'テレビ・ラジオ', '映画・ビデオ', '新聞・雑誌', 'SNSを含むインターネット', '電車やバスなどにおける車内広告や車体広告、駅での広告などの交通広告', '少人数の討論会や双方向型の研修プログラムなどのワークショップ', '高齢者・障害者疑似体験', '多様な立場の人が参加できる交流会', '自由な意見の交換ができる会合', 'その他', '無回答']","['22.6', '10.2', '22.3', '67.5', '15.4', '32.9', '49.5', '23.8', '7.3', '16.8', '23.5', '18.2', '4.4', '1.5']",r04,人権擁護に関する世論調査,MA,意見
663,,NO,,問1(1)  あなたは、アメリカに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['35.5', '51.7', '7.8', '4.6', '0.4']",r04,外交に関する世論調査,SA,意見
664,,NO,,問1(2)  あなたは、ロシアに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['0.5', '4.6', '27.3', '67.4', '0.3']",r04,外交に関する世論調査,SA,意見
665,,NO,,問1(3)  あなたは、中国に親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['2.2', '15.6', '35.9', '45.9', '0.3']",r04,外交に関する世論調査,SA,意見
666,,NO,,問1(4)  あなたは、韓国に親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['11.0', '34.9', '29.2', '24.5', '0.4']",r04,外交に関する世論調査,SA,意見
667,,NO,,問1(5)  あなたは、オーストラリアに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['28.8', '49.7', '12.9', '8.2', '0.4']",r04,外交に関する世論調査,SA,意見
668,,NO,,問1(6)  あなたは、中東、例えばトルコ、サウジアラビアなどに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['3.2', '26.5', '43.1', '26.7', '0.4']",r04,外交に関する世論調査,SA,経験
669,,NO,,問1(7)  あなたは、アフリカ、例えば南アフリカ、ケニア、ナイジェリアなどに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['2.4', '24.6', '43.4', '24.9', '4.7']",r04,外交に関する世論調査,SA,意見
670,,NO,,問1(8)  あなたは、中南米、例えばメキシコ、ブラジル、ジャマイカなどに親しみを感じますか、それとも感じませんか。,"['親しみを感じる', 'どちらかというと親しみを感じる', 'どちらかというと親しみを感じない', '親しみを感じない', '無回答']","['5.1', '37.0', '35.0', '18.2', '4.6']",r04,外交に関する世論調査,SA,意見
671,,NO,,問2(1)  あなたは、現在の日本とアメリカとの関係は全体として見ると良好だと思いますか、それともそうは思いませんか。,"['良好だと思う', 'まあ良好だと思う', 'あまり良好だと思わない', '良好だと思わない', '無回答']","['28.3', '56.6', '8.8', '1.8', '4.5']",r04,外交に関する世論調査,SA,意見
672,,NO,,問2(2)  あなたは、現在の日本とロシアとの関係は全体として見ると良好だと思いますか、それともそうは思いませんか。,"['良好だと思う', 'まあ良好だと思う', 'あまり良好だと思わない', '良好だと思わない', '無回答']","['0.1', '3.1', '29.5', '62.8', '4.6']",r04,外交に関する世論調査,SA,意見
673,,NO,,問2(3)  あなたは、現在の日本と中国との関係は全体として見ると良好だと思いますか、それともそうは思いませんか。,"['良好だと思う', 'まあ良好だと思う', 'あまり良好だと思わない', '良好だと思わない', '無回答']","['0.3', '10.7', '41.6', '42.8', '4.6']",r04,外交に関する世論調査,SA,意見
